Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Journal of International Food and Agribusiness Marketing,0.452 ,Q2,20,37,71,http://www.informaworld.com/smpp/title~content=t792306873~db=all,0897-4438/1528-6983,A2
International Journal of Strategic Property Management,0.451 ,Q2,27,32,107,http://ijspm.vgtu.lt,1648-715X/1648-9179,A2
Journal of Tourism and Cultural Change,0.451 ,Q2,25,69,80,https://www.tandfonline.com/toc/rtcc20/current,1476-6825/1747-7654,A1
Industry and Higher Education,0.450 ,Q2,21,49,119,https://us.sagepub.com/en-us/nam/industry-and-higher-education/journal202558#description,0950-4222/2043-6858,A2
International Journal of Accounting,0.450 ,Q2,50,13,73,https://www.worldscientific.com/worldscinet/tija,1094-4060,A2
International Journal of Productivity and Quality Management,0.450 ,Q2,25,65,246,https://www.inderscience.com/jhome.php?jcode=ijpqm&csid=g4tv6tqmai7pusa2if76486k04#edboard-content,1746-6474/1746-6482,A2
Journal of Professional Issues in Engineering Education and Practice,0.449 ,Q2,37,32,142,http://pubs.asce.org/journals/professionalissues/default.htm,1943-5541,A2
Public Works Management and Policy,0.448 ,Q2,23,27,64,http://pwm.sagepub.com/,1087-724X,A2
International Journal of Training and Development,0.447 ,Q2,24,20,64,https://onlinelibrary.wiley.com/journal/14682419,1360-3736/1468-2419,A2
Abacus,0.445 ,Q2,41,30,74,http://www.wiley.com/bw/journal.asp?ref=0001-3072&site=1,0001-3072/1467-6281,A2
Global Business Review,0.445 ,Q2,20,218,407,http://gbr.sagepub.com/,0972-1509/0973-0664,A2
Journal of Science and Technology Policy Management,0.445 ,Q2,13,60,64,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jstpm,2053-4620/2053-4639,A2
Simulation and Gaming,0.445 ,Q2,57,48,131,http://sag.sagepub.com/,1046-8781/1552-826X,A2
Valori e Valutazioni,0.445 ,Q2,8,24,56,https://siev.org/valori-e-valutazioni/,2036-2404,A1
Journal of Organizational Behavior Management,0.444 ,Q2,30,18,64,http://www.informaworld.com/smpp/title~db=all~content=t792306941~tab=summary,0160-8061/1540-8604,A2
Visitor Studies,0.443 ,Q2,20,12,44,https://www.scimagojr.com/journalsearch.php?q=18300156707&tip=sid&clean=0,1064-5578/1934-7715,A1
Journal of Organizational Change Management,0.441 ,Q2,66,74,241,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jocm,0953-4814/1758-7816,A2
Journal of Education for Business,0.440 ,Q2,44,104,148,https://www.tandfonline.com/toc/vjeb20/current,0883-2323/1940-3356,A2
Federal Reserve Bank of St. Louis Review,0.437 ,Q2,34,16,58,https://www.scimagojr.com/journalsearch.php?q=4400151503&tip=sid&clean=0,Sin informacion,No
Journal of Healthcare Leadership,0.435 ,Q2,9,10,30,https://www.dovepress.com/journal-of-healthcare-leadership-journal,1179-3201,A2
ACM Transactions on Economics and Computation,0.432 ,Q2,11,19,64,https://teac.acm.org/index.cfm,2167-8375/2167-8383,A2
International Journal of RF Technologies: Research and Applications,0.432 ,Q2,13,9,33,https://www.scimagojr.com/journalsearch.php?q=19700186841&tip=sid&clean=0,Sin informacion,No
Contemporary Educational Technology,0.431 ,Q2,4,24,24,https://www.scimagojr.com/journalsearch.php?q=21100898038&tip=sid&clean=0,1309-517X,A2
Journal of Labor Research,0.431 ,Q2,34,20,60,http://www.springer.com/sociology/social+sciences%2C+general/journal/12122,0195-3613/1936-4768,A2
Accounting and Finance,0.430 ,Q2,44,198,224,https://onlinelibrary.wiley.com/journal/1467629x,0810-5391/1467-629X,A2
Revista de Psicologia del Trabajo y de las Organizaciones,0.430 ,Q2,15,18,67,https://www.scimagojr.com/journalsearch.php?q=19900193855&tip=sid&clean=0,Sin informacion,No
Social Responsibility Journal,0.429 ,Q2,27,127,161,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=SRJ,1747-1117/1758-857X,A2
International Journal of Market Research,0.427 ,Q2,50,57,147,https://journals.sagepub.com/home/mre,1470-7853/2515-2173,A2
Clothing and Textiles Research Journal,0.425 ,Q2,36,25,61,http://ctr.sagepub.com/,0887-302X/1940-2473,A2
"Journal of Policy Research in Tourism, Leisure and Events",0.425 ,Q2,20,53,71,https://www.tandfonline.com/toc/rprt20/current,Sin informacion,No
Global Economic Review,0.424 ,Q2,17,24,70,https://www.scimagojr.com/journalsearch.php?q=5700162947&tip=sid&clean=0,1226-508X/1744-3873,A2
Public Relations Inquiry,0.424 ,Q2,9,20,49,https://journals.sagepub.com/home/pri,2046-147X/2046-1488,A1
Journal of Marketing Channels,0.422 ,Q2,19,0,42,https://www.tandfonline.com/toc/wjmc20/current,Sin informacion,No
"Journal of International Accounting, Auditing and Taxation",0.421 ,Q2,39,26,39,https://www.journals.elsevier.com/journal-of-international-accounting-auditing-and-taxation,Sin informacion,No
Critical Perspectives on International Business,0.420 ,Q2,25,43,64,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=cpoib,1742-2043,A2
International Journal of Quality and Service Sciences,0.420 ,Q2,27,39,93,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IJQSS,1756-669X/1756-6703,A2
Journal of High Technology Management Research,0.420 ,Q2,43,16,57,http://www.elsevier.com/wps/find/journaldescription.cws_home/620219/description#description,1047-8310,A2
"Journal of Hospitality, Leisure, Sports and Tourism Education",0.420 ,Q2,22,48,78,https://www.journals.elsevier.com/journal-of-hospitality-leisure-sport-and-tourism-education,Sin informacion,No
Public Integrity,0.420 ,Q2,18,60,122,https://www.scimagojr.com/journalsearch.php?q=5700162015&tip=sid&clean=0,1099-9922/1558-0989,A1
Journal of Quality in Maintenance Engineering,0.417 ,Q2,52,64,87,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jqme,1355-2511,A2
Corporate Reputation Review,0.415 ,Q2,57,33,61,https://www.palgrave.com/gp/journal/41299,1363-3589/1479-1889,A2
Information Technology and Management,0.415 ,Q2,35,25,69,https://www.springer.com/journal/10799,1385-951X/1573-7667,A2
Uncertain Supply Chain Management,0.415 ,Q2,12,56,83,https://www.scimagojr.com/journalsearch.php?q=21100806906&tip=sid&clean=0,2291-6822/2291-6830,A2
Journal of Industrial and Business Economics,0.414 ,Q2,9,33,80,https://www.scimagojr.com/journalsearch.php?q=21100275426&tip=sid&clean=0,0391-2078/1972-4977,A2
Knowledge Management and E-Learning,0.414 ,Q2,19,27,100,http://www.kmel-journal.org/ojs/index.php/online-publication/about/submissions,Sin informacion,No
She Ji,0.414 ,Q2,8,40,94,https://www.scimagojr.com/journalsearch.php?q=21100894523&tip=sid&clean=0,2405-8718/2405-8726,A2
Journal of Homeland Security and Emergency Management,0.413 ,Q2,20,14,58,http://www.bepress.com/jhsem/,1547-7355/2194-6361,A2
Qualitative Research in Accounting and Management,0.413 ,Q2,24,27,66,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=QRAM,1176-6093/1758-7654,A2
Transnational Corporations,0.413 ,Q2,23,5,39,http://www.unctad.org/Templates/Page.asp?intItemID=2926&lang=1,1014-9562,A2
Journal of Financial Research,0.412 ,Q2,46,28,53,https://onlinelibrary.wiley.com/journal/14756803,0270-2592/1475-6803,A2
European Journal of Industrial Relations,0.411 ,Q2,41,45,85,http://ejd.sagepub.com/,0959-6801/1461-7129,A2
International Journal of Technology Management,0.410 ,Q2,54,34,120,http://www.inderscience.com/browse/index.php?journalID=27,0267-5730/1741-5276,A1
Issues in Accounting Education,0.410 ,Q2,21,16,94,https://aaajournals.org/loi/iace,0739-3172/1558-7983,A2
Journal of Economics and Business,0.409 ,Q2,47,28,88,https://www.journals.elsevier.com/journal-of-economics-and-business,0148-6195,A2
Journal of Consumer Policy,0.408 ,Q2,42,30,76,http://www.springer.com/sociology/social+sciences%2C+general/journal/10603,0168-7034/1573-0700,A2
International Journal of Entrepreneurship and Small Business,0.407 ,Q2,29,78,265,https://www.inderscience.com/jhome.php?jcode=ijesb,1476-1297/1741-8054,A2
Journal of Economic Interaction and Coordination,0.407 ,Q2,19,50,64,http://www.springer.com/economics/economic+theory/journal/11403,1860-711X/1860-7128,A2
Australian Journal of Management,0.406 ,Q2,37,43,86,http://aum.sagepub.com/,0312-8962/1327-2020,A2
"Digital Policy, Regulation and Governance",0.406 ,Q2,27,40,104,https://www.periodicals.com/stock_e/d/ttl58682.html,Sin informacion,No
Review of Industrial Organization,0.406 ,Q2,54,81,158,http://www.springer.com/economics/industrial+organization/journal/11151,0889-938X/1573-7160,A2
Revista de Contabilidad-Spanish Accounting Review,0.406 ,Q2,16,20,65,https://www.scimagojr.com/journalsearch.php?q=21100266590&tip=sid&clean=0,Sin informacion,No
Asia Europe Journal,0.405 ,Q2,16,42,84,http://www.springer.com/sociology/social+sciences%2C+general/journal/10308,1610-2932/1612-1031,A2
IIMB Management Review,0.404 ,Q2,18,36,83,https://www.journals.elsevier.com/iimb-management-review,0970-3896,A2
Water Economics and Policy,0.404 ,Q2,8,33,88,https://www.scimagojr.com/journalsearch.php?q=21100907367&tip=sid&clean=0,2382-624X/2382-6258,A2
International Journal of Business Information Systems,0.403 ,Q2,24,75,231,http://www.inderscience.com/browse/index.php?journalID=172,1746-0972/1746-0980,A2
Academy of Strategic Management Journal,0.402 ,Q2,16,174,342,https://www.scimagojr.com/journalsearch.php?q=19700175176&tip=sid&clean=0,1544-1458/1939-6104,A2
Entrepreneurial Business and Economics Review,0.401 ,Q2,8,52,147,https://eber.uek.krakow.pl/index.php/eber,2353-8821/2353-883X,A2
International Journal of Technology,0.401 ,Q2,12,168,501,http://ijtech.eng.ui.ac.id/,2086-9614,A1
Journal of Management History,0.401 ,Q2,20,34,78,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jmh,1751-1348/1758-7751,A2
Journal of Network and Systems Management,0.401 ,Q2,32,39,113,http://www.springer.com/computer+science/communication+networks/journal/10922,1064-7570/1573-7705,A2
Systems Research and Behavioral Science,0.401 ,Q2,43,75,180,http://www3.interscience.wiley.com/journal/117946258/grouphome/home.html,1092-7026/1099-1743,A2
ZWF Zeitschrift fuer Wirtschaftlichen Fabrikbetrieb,0.401 ,Q2,13,101,585,http://www.zwf-online.de/web/o_archiv.asp?task=04&o_id=20080609145437-49&navid=0,0947-0085,A1
International Journal of Innovation Science,0.400 ,Q2,10,36,78,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IJIS,1757-2223/1757-2231,A1
Polish Journal of Management Studies,0.400 ,Q2,17,159,287,https://pjms.zim.pcz.pl/resources/html/cms/MAINPAGE,2081-7452,A2
International Journal of Manpower,0.399 ,Q2,54,125,196,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijm,0143-7720/1758-6577,A2
Journal of Theoretical and Applied Electronic Commerce Research,0.399 ,Q2,27,12,56,http://www.jtaer.com/,0718-1876,A2
Coaching,0.397 ,Q2,14,19,41,https://www.scimagojr.com/journalsearch.php?q=19700190348&tip=sid&clean=0,1752-1882/1752-1890,A2
Journal of International Accounting Research,0.397 ,Q2,18,18,74,https://www.scimagojr.com/journalsearch.php?q=19900193251&tip=sid&clean=0,1542-6297/1558-8025,A2
International Journal of Auditing,0.394 ,Q2,16,28,83,https://onlinelibrary.wiley.com/journal/10991123,1090-6738/1099-1123,A2
International Journal of Organizational Analysis,0.393 ,Q2,22,113,151,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijoa,1758-8561/1934-8835,A2
Journal of Accounting and Organizational Change,0.393 ,Q2,23,31,74,https://www.emeraldinsight.com/journal/jaoc,1832-5912,A2
Journal on Chain and Network Science,0.393 ,Q2,20,0,13,http://www.mst.wur.nl/UK/Research/Research+context/Journal/,Sin informacion,No
Action Research,0.392 ,Q2,34,45,99,http://arj.sagepub.com/,1476-7503/1741-2617,A2
International Journal of Integrated Supply Management,0.392 ,Q2,20,9,34,https://www.inderscience.com/jhome.php?jcode=ijism,1477-5360/1741-8097,A2
Journal of Strategy and Management,0.391 ,Q2,17,39,78,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=JSMA,1755-425X/1755-4268,A2
Journal of General Management,0.390 ,Q2,18,23,55,https://journals.sagepub.com/home/gem,0306-3070,A2
Journal of Change Management,0.388 ,Q2,25,19,56,https://www.tandfonline.com/loi/rjcm20,1469-7017/1479-1811,A2
Business and Society Review,0.387 ,Q2,19,26,68,http://www.wiley.com/bw/journal.asp?ref=0045-3609,0045-3609/1467-8594,A2
International Journal of Applied Ceramic Technology,0.386 ,Q2,53,311,449,http://www.wiley.com/bw/journal.asp?ref=1546-542X,1546-542X/1744-7402,A2
Journal of Teaching in International Business,0.384 ,Q2,22,20,49,http://www.informaworld.com/smpp/title~content=t792306976~db=all,0897-5930,A2
International Journal of Managerial Finance,0.380 ,Q2,22,64,92,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijmf,1743-9132,A2
Journal of Economic Issues,0.380 ,Q2,44,77,215,http://www.mesharpe.com/mall/results1.asp?acr=jei,0021-3624/1946-326X,A2
IEEE Transactions on Professional Communication,0.379 ,Q2,42,33,91,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=47,0099-9474/0361-1434,A2
Journal of Portfolio Management,0.379 ,Q2,48,0,235,https://jpm.pm-research.com/,0095-4918/2168-8656,A2
European Journal of Training and Development,0.376 ,Q2,53,57,116,https://www.emeraldgrouppublishing.com/journal/ejtd,2046-9012/2046-9020,A2
Team Performance Management,0.376 ,Q2,31,27,72,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=tpm,1352-7592,A2
Journal of World Investment and Trade,0.375 ,Q2,15,174,86,https://www.scimagojr.com/journalsearch.php?q=21100885607&tip=sid&clean=0,1660-7112/2211-9000,A2
International Journal of Product Lifecycle Management,0.374 ,Q2,20,4,53,http://www.inderscience.com/browse/index.php?journalID=139,1743-5110/1743-5129,A2
International Journal of Logistics Systems and Management,0.373 ,Q2,28,78,226,https://www.inderscience.com/jhome.php?jcode=ijlsm,1742-7967/1742-7975,A2
Journal of Revenue and Pricing Management,0.373 ,Q2,21,55,147,http://www.palgrave-journals.com/rpm/index.html,1476-6930/1477-657X,A2
Asia-Pacific Journal of Business Administration,0.372 ,Q2,14,26,46,https://www.emerald.com/insight/publication/issn/1757-4323,Sin informacion,No
International Journal of Entrepreneurial Venturing,0.372 ,Q2,14,24,70,https://www.inderscience.com/jhome.php?jcode=ijev,1742-5360/1742-5379,A2
International Journal of Wine Business Research,0.372 ,Q2,33,54,78,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijwbr,1751-1062/1751-1070,A2
International Studies of Management and Organization,0.372 ,Q2,19,27,73,https://www.tandfonline.com/loi/mimo20,0020-8825/1558-0911,A2
Journal of Economic Policy Reform,0.372 ,Q2,20,49,69,http://www.informaworld.com/smpp/title~content=t713648069~db=all,1748-7870/1748-7889,A2
Journal of Islamic Accounting and Business Research,0.372 ,Q2,16,42,86,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=JIABR#news,1759-0817/1759-0825,A2
Entrepreneurship Research Journal,0.371 ,Q2,11,27,52,https://www.degruyter.com/view/j/erj,2157-5665/2194-6175,A2
Journal of Organizational and End User Computing,0.371 ,Q2,30,22,64,http://www.igi-global.com/Bookstore/TitleDetails.aspx?TitleId=1071,1546-2234/1546-5012,A2
Industrial and Commercial Training,0.369 ,Q2,30,37,129,http://info.emeraldinsight.com/products/journals/journals.htm?id=ict,0019-7858,A2
International Journal of Business and Systems Research,0.369 ,Q2,14,25,68,https://www.inderscience.com/jhome.php?jcode=ijbsr,1751-200X/1751-2018,A2
Accounting in Europe,0.368 ,Q2,18,12,66,https://www.scimagojr.com/journalsearch.php?q=19900191863&tip=sid&clean=0,1744-9480/1744-9499,A2
Journal of Global Marketing,0.368 ,Q2,31,35,84,http://www.informaworld.com/smpp/title~content=t792304011~db=all,0891-1762/1528-6975,A2
International Journal of Emerging Markets,0.367 ,Q2,26,111,176,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijoem,1746-8809/1746-8817,A2
Asia Pacific Business Review,0.363 ,Q2,33,45,125,https://www.tandfonline.com/loi/fapb20,1360-2381/1743-792X,A2
"Work Organisation, Labour and Globalisation",0.361 ,Q2,5,17,33,https://wolg.wordpress.com/,Sin informacion,No
Foresight and STI Governance,0.359 ,Q2,13,30,84,https://foresight-journal.hse.ru/en/,2312-9972,A2
Gender in Management,0.358 ,Q2,48,42,106,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=gm,1754-2413/1754-2421,A2
International Journal of Information Systems and Supply Chain Management,0.358 ,Q2,13,20,58,https://www.igi-global.com/journal/international-journal-information-systems-supply/1097,1935-5726/1935-5734,A2
Management and Production Engineering Review,0.358 ,Q2,12,47,125,http://journals.pan.pl/mper,2080-8208/2082-1344,A2
Geneva Papers on Risk and Insurance: Issues and Practice,0.357 ,Q2,30,34,99,https://www.palgrave.com/gp/journal/41288,Sin informacion,No
OPSEARCH,0.357 ,Q2,17,72,131,https://www.springer.com/journal/12597,0030-3887/0975-0320,A2
Competition and Regulation in Network Industries,0.355 ,Q2,6,30,32,https://www.scimagojr.com/journalsearch.php?q=21100244225&tip=sid&clean=0,1783-5917,A2
Jahrbucher fur Nationalokonomie und Statistik,0.355 ,Q2,20,47,79,http://www.luciusverlag.com/zeitschriften/jahrbuecher/jahrbuecher_nationaloekonomie_statistik.htm,0021-4027/2366-049X,A2
Journal of Industrial and Management Optimization,0.355 ,Q2,29,82,388,http://aimsciences.org/journals/jimo/index.htm,1547-5816/1553-166X,A2
Public Organization Review,0.355 ,Q2,25,52,99,http://www.springer.com/sociology/political+sciences/journal/11115,1566-7170/1573-7098,A2
International Journal of Revenue Management,0.354 ,Q2,11,7,33,http://www.inderscience.com/browse/index.php?journalID=99,1474-7332/1741-8186,A2
"International Journal of Mathematical, Engineering and Management Sciences",0.353 ,Q2,8,120,74,https://www.ijmems.in/index.php,Sin informacion,No
International Journal of Sports Marketing and Sponsorship,0.353 ,Q2,20,50,75,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijsms,1464-6668/2515-7841,A2
Economy of Region,0.351 ,Q2,11,95,324,https://www.scimagojr.com/journalsearch.php?q=21100242818&tip=sid&clean=0,2072-6406/2072-6414,A2
International Journal of Cross Cultural Management,0.350 ,Q2,45,19,63,http://ccm.sagepub.com/,1470-5958/1741-2838,A1
International Journal of Workplace Health Management,0.350 ,Q2,18,41,86,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijwhm,1753-8351/1753-836X,A2
International Journal of Information Systems and Project Management,0.348 ,Q2,11,18,54,http://www.sciencesphere.org/ijispm/,2182-7788/2182-7796,A2
Event Management,0.344 ,Q2,29,65,173,http://www.cognizantcommunication.com/filecabinet/EventManagement/em.htm,1525-9951/1943-4308,A2
Enterprise and Society,0.342 ,Q2,24,36,90,https://www.cambridge.org/core/journals/enterprise-and-society,1467-2227/1467-2235,A1
Journal of Small Business and Entrepreneurship,0.342 ,Q2,24,52,78,https://www.tandfonline.com/loi/rsbe20,0827-6331/2169-2610,A2
Nordic Journal of Working Life Studies,0.342 ,Q2,4,19,70,https://tidsskrift.dk/njwls/index,2245-0157,A2
Publications,0.341 ,Q2,7,47,72,https://www.mdpi.com/journal/publications,2304-6775,A2
Africa Journal of Management,0.340 ,Q2,10,20,62,https://www.tandfonline.com/loi/rajm20,2332-2373,A2
American Journal of Mathematical and Management Sciences,0.340 ,Q2,16,29,79,https://www.scimagojr.com/journalsearch.php?q=24650&tip=sid&clean=0,0196-6324,A2
International Journal of Health Care Quality Assurance,0.340 ,Q2,44,104,230,https://www.emeraldgrouppublishing.com/journal/ijhcqa,0952-6862,A2
International Journal of Agile Systems and Management,0.339 ,Q2,19,19,51,https://www.inderscience.com/jhome.php?jcode=ijasm,1741-9174/1741-9182,A1
Journal of Global Information Management,0.338 ,Q2,39,39,77,http://www.igi-global.com/Bookstore/TitleDetails.aspx?TitleId=1070,1062-7375/1533-7995,A2
International Journal of Clothing Science and Technology,0.337 ,Q2,34,96,189,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=IJCST,0955-6222/1758-5953,A2
International Journal of Procurement Management,0.335 ,Q2,20,28,113,https://www.scimagojr.com/journalsearch.php?q=21100242236&tip=sid&clean=0,1753-8432/1753-8440,A2
Journal of Business and Finance Librarianship,0.335 ,Q2,15,11,61,http://www.informaworld.com/smpp/title~content=t792303972~db=all,0896-3568/1547-0644,A2
Journal of Facilities Management,0.334 ,Q2,30,29,76,https://www.emeraldinsight.com/journal/jfm,1472-5967/1741-0983,A2
"Journal of International Commerce, Economics and Policy",0.334 ,Q2,6,18,47,https://www.worldscientific.com/worldscinet/jicep,Sin informacion,No
Qualitative Research in Organizations and Management,0.332 ,Q2,16,51,48,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=QROM,1746-5648/1746-5656,A2
International Journal of Industrial Engineering and Management,0.330 ,Q2,12,23,70,http://ijiemjournal.uns.ac.rs/,2217-2661,A2
Management Science Letters,0.327 ,Q2,13,208,172,https://www.scimagojr.com/journalsearch.php?q=21100854867&tip=sid&clean=0,1923-9335/1923-9343,A2
Canadian Journal of Administrative Sciences,0.324 ,Q2,46,59,115,https://onlinelibrary.wiley.com/journal/19364490,0825-0383/1936-4490,A2
Journal of Asia-Pacific Business,0.324 ,Q2,15,20,53,https://www.tandfonline.com/toc/wapb20/current,Sin informacion,No
"Journal of Neuroscience, Psychology, and Economics",0.323 ,Q2,24,12,49,https://www.scimagojr.com/journalsearch.php?q=19700166619&tip=sid&clean=0,Sin informacion,No
E a M: Ekonomie a Management,0.322 ,Q2,20,40,172,http://www.ekonomie-management.cz/,Sin informacion,No
IZA Journal of Labor and Development,0.322 ,Q2,10,0,23,https://izajodm.springeropen.com/,Sin informacion,No
Fibres and Textiles in Eastern Europe,0.320 ,Q2,37,97,371,http://www.fibtex.lodz.pl/,1230-3666,A2
Journal of Real Estate Literature,0.320 ,Q2,17,7,57,http://business.fullerton.edu/finance/jrel/,0927-7544,A2
Journal of Private Enterprise,0.316 ,Q2,9,23,77,https://www.scimagojr.com/journalsearch.php?q=19700182809&tip=sid&clean=0,0890-913X,A2
"International Review of Retail, Distribution and Consumer Research",0.313 ,Q2,37,44,90,https://www.scimagojr.com/journalsearch.php?q=22844&tip=sid&clean=0,Sin informacion,No
Journal of Advances in Management Research,0.311 ,Q2,17,58,81,https://www.scimagojr.com/journalsearch.php?q=21100892687&tip=sid&clean=0,0972-7981/2049-3207,A2
Journal of Public and Nonprofit Affairs,0.311 ,Q2,5,20,48,https://www.scimagojr.com/journalsearch.php?q=21100874338&tip=sid&clean=0,2381-3717,A2
"Australasian Accounting, Business and Finance Journal",0.309 ,Q2,9,28,81,https://ro.uow.edu.au/aabfj/,Sin informacion,No
International Journal of Process Management and Benchmarking,0.308 ,Q2,13,25,79,http://www.inderscience.com/browse/index.php?journalID=95,1460-6739/1741-816X,A2
Academia Revista Latinoamericana de Administracion,0.305 ,Q2,11,38,99,https://www.scimagojr.com/journalsearch.php?q=19700173246&tip=sid&clean=0,Sin informacion,No
Journal of International Education in Business,0.304 ,Q2,9,20,38,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jieb,1836-3261/2046-469X,A2
Rutgers Business Review,0.304 ,Q2,3,12,58,https://www.scimagojr.com/journalsearch.php?q=21100943520&tip=sid&clean=0,2474-2376/2474-6509,A2
Leadership in Health Services,0.303 ,Q2,21,46,107,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=lhs,1751-1879/1751-1887,A2
International Journal of Business Environment,0.302 ,Q2,5,10,29,http://www.inderscience.com/jhome.php?jcode=ijbe,1740-0589/1740-0597,A2
Journal of South Asian Development,0.302 ,Q2,12,13,42,https://journals.sagepub.com/home/sad,0973-1733/0973-1741,A1
Measuring Business Excellence,0.302 ,Q2,42,38,66,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=mbe,1368-3047,A2
Journal of Indian Business Research,0.301 ,Q2,16,27,63,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jibr,1755-4195/1755-4209,A2
International Journal of Business Excellence,0.300 ,Q2,16,81,217,https://www.inderscience.com/jhome.php?jcode=ijbex,1756-0047/1756-0055,A2
Transformations in Business and Economics,0.300 ,Q2,18,94,272,http://www.transformations.khf.vu.lt/,1648-4460,A2
Museum Management and Curatorship,0.298 ,Q2,30,50,112,http://www.informaworld.com/smpp/title~content=t770943820~db=all,0964-7775/1872-9185,A1
Australasian Journal of Information Systems,0.296 ,Q2,15,4,95,https://www.scimagojr.com/journalsearch.php?q=21100204505&tip=sid&clean=0,1326-2238/1449-8618,A2
Cogent Business and Management,0.295 ,Q2,11,139,308,https://www.tandfonline.com/toc/oabm20/current,2331-1975,A2
Chinese Management Studies,0.293 ,Q2,21,77,125,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=cms,1750-614X/1750-6158,A2
African Journal of Economic and Management Studies,0.292 ,Q2,15,52,101,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ajems,2040-0705/2040-0713,A2
